ï»¿faction_id|id|name|cost|detachment|detachment_id|legend|description|
TAU|000009839004|Fanatical Convert|10|Auxiliary Cadre|000001005|This true believer strives to embody the Tâauâva even more entirely than the Tâau themselves.|<span class="tooltip00348" data-tooltip-content="#tooltip_content00348" data-tooltip-anchor="#tooltip_content00348"><span class="kwb kwbu">KROOT</span></span> model only. The bearerâs unit has the <span class="tooltip00358" data-tooltip-content="#tooltip_content00358"><span class="tt kwbu">For</span> <span class="tt kwbu">the</span> <span class="tt kwbu">Greater</span> <span class="tt kwbu">Good</span></span> ability.|
TAU|000008821004|Nomadic Hunter|20|Kroot Hunting Pack|000000847|This Shaperâs followers have become adept at the loping pursuit, snapping off harassing fire as they tirelessly and mercilessly run their victims to ground.|<a class="kwbOne" href="/wh40k10ed/factions/t-au-empire/Kroot-Trail-Shaper"><span class="kwb kwbo">KROOT</span> <span class="kwb kwbo">TRAIL</span> <span class="kwb kwbo">SHAPER</span></a> model only. While the bearer is leading a unit, add 3" to the Move characteristic of models in that unit and ranged weapons equipped by models in that unit have the <span class="kwb2 bluefont"><span class="tooltip00217" data-tooltip-content="#tooltip_content00217"><span class="tt kwbu">[ASSAULT]</span></span></span> ability.|
TAU|000008815005|Starflare Ignition System|20|Retaliation Cadre|000000846|The ignition thrusters on selected battlesuits are augmented with optional feed-selectors, allowing the pilot to release a jet of enriched accelerant upon take-off and sending the pilots streaking skywards.|<span class="tooltip00664" data-tooltip-content="#tooltip_content00664" data-tooltip-anchor="#tooltip_content00664"><span class="kwb kwbu">TâAU</span> <span class="kwb kwbu">EMPIRE</span> <span class="kwb kwbu">BATTLESUIT</span></span> model only. At the end of your opponentâs turn, if the bearerâs unit is not within <span class="tooltip00023" data-tooltip-content="#tooltip_content00023"><span class="tt kwbu">Engagement</span> <span class="tt kwbu">Range</span></span> of one or more enemy units, you can remove that unit from the battlefield and place it into <a href="/wh40k10ed/the-rules/core-rules/#Strategic-Reserves">Strategic Reserves</a>.|
TAU|000008811005|Strike Swiftly|25|Montâka|000000845|This commander knows victory is best assured by taking the fight to the enemy as soon as battle is joined.|<span class="kwb">TâAU</span> <span class="kwb">EMPIRE</span> model only. At the start of the battle, before any moves are made using the <span class="tooltip00100" data-tooltip-content="#tooltip_content00100"><span class="tt kwbu">Scouts</span></span> ability, you can select up to two friendly <span class="kwb">TâAU</span> <span class="kwb">EMPIRE</span> units within 6" of the bearer that do not have the Scouts ability. Until the end of the battle, all models in the selected units have the Scouts 6" ability.|
TAU|000009983005|Fusion Blades|25|Experimental Prototype Cadre|000001028|Fusion blades resemble modified versions of the Tâau fusion blaster. However, when fired, each weapon unleashes a continuous beam of volatile energy that extends from the muzzle of the weapon.|<span class="kwb">TâAU</span> <span class="kwb">EMPIRE</span> model only. Select one fusion blaster equipped by the bearer. Improve the Attacks characteristic of that weapon by 1, improve the Strength characteristic of that weapon by 3, and that weapon has the <span class="kwb2 bluefont"><span class="tooltip00096" data-tooltip-content="#tooltip_content00096"><span class="tt kwbu">[MELTA</span> <span class="tt kwbu">4]</span></span></span> ability.|
TAU|000009839005|Transponder Lock Module|25|Auxiliary Cadre|000001005|This system detects transponders borne deep into the field by alien auxiliaries and guides its user unerringly in on their positions.|<span class="tooltip00666" data-tooltip-content="#tooltip_content00666" data-tooltip-anchor="#tooltip_content00666"><span class="kwb kwbu">TâAU</span> <span class="kwb kwbu">EMPIRE</span> <span class="kwb kwbu">WALKER</span></span> model with the <span class="tooltip00046" data-tooltip-content="#tooltip_content00046"><span class="tt kwbu">Deep</span> <span class="tt kwbu">Strike</span></span> ability only. The bearerâs unit can be set up using the Deep Strike ability in the <a href="/wh40k10ed/the-rules/core-rules/#2.-Reinforcements">Reinforcements step</a> of your first, second or third <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, regardless of any mission rules. During your first Movement phase, when you set up the bearerâs unit, it must be set up within 12" of one or more friendly <span class="tooltip00348" data-tooltip-content="#tooltip_content00348" data-tooltip-anchor="#tooltip_content00348"><span class="kwb kwbu">KROOT</span></span> or <a class="kwbOne" href="/wh40k10ed/factions/t-au-empire/Vespid-Stingwings"><span class="kwb kwbo">VESPID</span> <span class="kwb kwbo">STINGWINGS</span></a> units and not within 9" horizontally of one or more enemy units.|
TAU|000008442005|Through Unity, Devastation|40|Kauyon|000000781|Under their calm tutelage of this leader, warriors of the Fire caste maximise every shot they fire, creating a blizzard of deadly energy.|<span class="kwb">TâAU</span> <span class="kwb">EMPIRE</span> model only (excluding <span class="tooltip00660" data-tooltip-content="#tooltip_content00660" data-tooltip-anchor="#tooltip_content00660"><span class="kwb kwbu">KROOT</span> <span class="kwb kwbu">SHAPER</span></span> models). While the bearer is leading a unit, each time that unit is an <span class="tooltip00358" data-tooltip-content="#tooltip_content00358"><span class="tt kwbu">Observer</span> <span class="tt kwbu">unit</span></span>, until the end of the phase, ranged weapons equipped by models in a <span class="tooltip00358" data-tooltip-content="#tooltip_content00358"><span class="tt kwbu">Guided</span> <span class="tt kwbu">unit</span></span> have the <span class="kwb2 bluefont"><span class="tooltip00218" data-tooltip-content="#tooltip_content00218"><span class="tt kwbu">[LETHAL</span> <span class="tt kwbu">HITS]</span></span></span> ability while targeting their <span class="tooltip00358" data-tooltip-content="#tooltip_content00358"><span class="tt kwbu">Spotted</span> <span class="tt kwbu">unit</span></span>.|
TAU|000008821005|Root-carved Weapons|10|Kroot Hunting Pack|000000847|Just as the Kroot venerate the so-called Roots from which their culture derives, so they prize the traditional forms of Root-carved weapons and must perform exceptional deeds to be permitted to wield them in war.|<a href="/wh40k10ed/factions/t-au-empire/Kroot-War-Shaper">Kroot War Shaper</a> model only. All weapons equipped by the bearer have the <span class="kwb2 bluefont"><span class="tooltip00057" data-tooltip-content="#tooltip_content00057"><span class="tt kwbu">[PRECISION]</span></span></span> and <span class="kwb2 bluefont"><span class="tooltip00048" data-tooltip-content="#tooltip_content00048"><span class="tt kwbu">[DEVASTATING</span> <span class="tt kwbu">WOUNDS]</span></span></span> abilities.|
TS|000010205002|Risen Rubricae|30|Rubricae Phalanx|000001064|A plan decades in the making comes to fruition as hidden, silent Rubricae emerge at a fateful hour to deliver the killing blow.|<span class="kwb">THOUSAND</span> <span class="kwb">SONS</span> model only. At the start of the <a href="/wh40k10ed/the-rules/core-rules/#Declare-Battle-Formations">Declare Battle Formations</a> step, select either two <a class="kwbOne" href="/wh40k10ed/factions/thousand-sons/Rubric-Marines"><span class="kwb kwbo">RUBRICAE</span> <span class="kwb kwbo">BATTLELINE</span></a> units from your army or one other <span class="tooltip00667" data-tooltip-content="#tooltip_content00667" data-tooltip-anchor="#tooltip_content00667"><span class="kwb kwbu">RUBRICAE</span></span> unit from your army; models in the selected units have the <span class="tooltip00510" data-tooltip-content="#tooltip_content00510"><span class="tt kwbu">Infiltrators</span></span> ability.|
TS|000010197002|Nethershriek Mind-eater|10|Changehost of Deceit|000001062|This occultist draws upon an eldritch contract with a daemonic gheist. The entity gleefully tears into weak wills, feasts on doubts and screams its burning laughter into the recesses of its preyâs meagre souls.|<span class="kwb">THOUSAND</span> <span class="kwb">SONS</span> or <a class="kwbOne" href="/wh40k10ed/factions/thousand-sons/Lord-of-Change"><span class="kwb kwbo">LORD</span> <span class="kwb2 kwbo">OF</span> <span class="kwb kwbo">CHANGE</span></a> model only. At the start of your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, select one enemy unit within 12" of and <a href="/wh40k10ed/the-rules/core-rules/#Determining-Visibility">visible</a> to the bearer. That unit must take a <span class="tooltip00036" data-tooltip-content="#tooltip_content00036"><span class="tt kwbu">Battle-shock</span> <span class="tt kwbu">test</span></span>; if that test is failed, that unit suffers 3 <span class="tooltip00049" data-tooltip-content="#tooltip_content00049"><span class="tt kwbu">mortal</span> <span class="tt kwbu">wounds</span></span>.|
TS|000009741002|Arcane Might|20|Hexwarp Thrallband|000000983|Drawing upon the rampant Warp energies coursing across the battlefield, this sorcerous champion imbues their weapons and those of their talented underlings with soul-shattering force.|<span class="kwb">THOUSAND</span> <span class="kwb">SONS</span> model only. Add 1 to the Strength characteristic of <span class="tooltip00528" data-tooltip-content="#tooltip_content00528"><span class="tt kwbu">Psychic</span> <span class="tt kwbu">weapons</span></span> equipped by models in the bearerâs unit. While the bearerâs unit is wholly within your armyâs <span class="tooltip00668" data-tooltip-content="#tooltip_content00668"><span class="tt kwbu">Flow</span> <span class="tt kwbu">of</span> <span class="tt kwbu">Magic</span></span>, add 2 to the Strength characteristic of Psychic weapons equipped by models in that unit instead.|
TS|000009654002|Warp Mastery|0|Chosen Cabal|000000969|This psyker is steeped in the malefic secrets of the warp. Their powers are manifested with a terrifying and destructive intensity.|Each time you roll to determine the number of attacks made with a <span class="tooltip00528" data-tooltip-content="#tooltip_content00528"><span class="tt kwbu">Psychic</span> <span class="tt kwbu">weapon</span></span> equipped by the bearer, you can re-roll the result.|
TS|000009672002|Predestined Champion|0|Fateseekers|000000971|Many strands of fate intertwine about this Champion of Tzeentch, for it has been foretold that he may achieve greatness. Of course, fate is ever fickle...|While the bearer is on the battlefield, you are considered to control one additional <a href="/wh40k10ed/the-rules/boarding-action-rules/#Objective-Markers">objective marker</a> for the purposes of the <a href="/wh40k10ed/factions/thousand-sons/#Twisting-Fate-2">Twisting Fate</a> army rule.|
TS|000010201002|Warpmeld Dagger|10|Warpmeld Pact|000001063|Sacrifice is ever at the route of infernal power, even better when bought with the grossest of betrayal.|<a class="kwbOne" href="/wh40k10ed/factions/thousand-sons/Tzaangor-Shaman"><span class="kwb kwbo">TZAANGOR</span> <span class="kwb kwbo">SHAMAN</span></a> model only. Each time the bearer attempts a <span class="tooltip00431" data-tooltip-content="#tooltip_content00431"><span class="tt kwbu">Ritual</span></span>, just before determining the Psychic test result, the bearer can use this Enhancement. If it does, the bearer suffers D3 <span class="tooltip00049" data-tooltip-content="#tooltip_content00049"><span class="tt kwbu">mortal</span> <span class="tt kwbu">wounds</span></span>; if it is not destroyed as a result, add 1 to that Psychic test result for each of those mortal wounds suffered.|
